"time","sizeS","sizeM","sizeL"
-39.65,3.15877673544881e-07,3.15877673544881e-07,3.15877673544881e-07
-39.64,3.27589451660753e-07,3.27589451660753e-07,3.27589451660753e-07
-39.63,3.39477553307482e-07,3.39477553307482e-07,3.39477553307482e-07
-39.62,3.51544449093914e-07,3.51544449093914e-07,3.51544449093914e-07
-39.61,3.63792642519085e-07,3.63792642519085e-07,3.63792642519085e-07
-39.6,3.76224669400716e-07,3.76224669400716e-07,3.76224669400716e-07
-39.59,3.88843097929902e-07,3.88843097929902e-07,3.88843097929902e-07
-39.58,4.01650528215255e-07,4.01650528215255e-07,4.01650528215255e-07
-39.57,4.14649594900772e-07,4.14649594900772e-07,4.14649594900772e-07
-39.56,4.27842966827953e-07,4.27842966827953e-07,4.27842966827953e-07
-39.55,4.41233346544708e-07,4.41233346544708e-07,4.41233346544708e-07
-39.54,4.54823469765385e-07,4.54823469765385e-07,4.54823469765385e-07
-39.53,4.68616108901191e-07,4.68616108901191e-07,4.68616108901191e-07
-39.52,4.82614072000187e-07,4.82614072000187e-07,4.82614072000187e-07
-39.51,4.96820201802128e-07,4.96820201802128e-07,4.96820201802128e-07
-39.5,5.112373763569e-07,5.112373763569e-07,5.112373763569e-07
-39.49,5.25868512660533e-07,5.25868512660533e-07,5.25868512660533e-07
-39.48,5.40716564200397e-07,5.40716564200397e-07,5.40716564200397e-07
-39.47,5.55784519628608e-07,5.55784519628608e-07,5.55784519628608e-07
-39.46,5.7107540759633e-07,5.7107540759633e-07,5.7107540759633e-07
-39.45,5.86592295836204e-07,5.86592295836204e-07,5.86592295836204e-07
-39.44,6.02338288677199e-07,6.02338288677199e-07,6.02338288677199e-07
-39.43,6.18316529617262e-07,6.18316529617262e-07,6.18316529617262e-07
-39.42,6.34530204494799e-07,6.34530204494799e-07,6.34530204494799e-07
-39.41,6.50982537256749e-07,6.50982537256749e-07,6.50982537256749e-07
-39.4,6.6767679071377e-07,6.6767679071377e-07,6.6767679071377e-07
-39.39,6.84616272573897e-07,6.84616272573897e-07,6.84616272573897e-07
-39.38,7.01804330307788e-07,7.01804330307788e-07,7.01804330307788e-07
-39.37,7.19244350564524e-07,7.19244350564524e-07,7.19244350564524e-07
-39.36,7.36939766995656e-07,7.36939766995656e-07,7.36939766995656e-07
-39.35,7.54894054590761e-07,7.54894054590761e-07,7.54894054590761e-07
-39.34,7.73110728307938e-07,7.73110728307938e-07,7.73110728307938e-07
-39.33,7.91593352143677e-07,7.91593352143677e-07,7.91593352143677e-07
-39.32,8.10345532662788e-07,8.10345532662788e-07,8.10345532662788e-07
-39.31,8.29370917677477e-07,8.29370917677477e-07,8.29370917677477e-07
-39.3,8.48673206151507e-07,8.48673206151507e-07,8.48673206151507e-07
-39.29,8.68256140293623e-07,8.68256140293623e-07,8.68256140293623e-07
-39.28,8.88123505592933e-07,8.88123505592933e-07,8.88123505592933e-07
-39.27,9.08279140662136e-07,9.08279140662136e-07,9.08279140662136e-07
-39.26,9.28726927410051e-07,9.28726927410051e-07,9.28726927410051e-07
-39.25,9.49470794294171e-07,9.49470794294171e-07,9.49470794294171e-07
-39.24,9.70514724141427e-07,9.70514724141427e-07,9.70514724141427e-07
-39.23,9.91862742652694e-07,9.91862742652694e-07,9.91862742652694e-07
-39.22,1.01351892709782e-06,1.01351892709782e-06,1.01351892709782e-06
-39.21,1.03548740873056e-06,1.03548740873056e-06,1.03548740873056e-06
-39.2,1.05777236162413e-06,1.05777236162413e-06,1.05777236162413e-06
-39.19,1.0803780178525e-06,1.0803780178525e-06,1.0803780178525e-06
-39.18,1.10330866055807e-06,1.10330866055807e-06,1.10330866055807e-06
-39.17,1.12656861890247e-06,1.12656861890247e-06,1.12656861890247e-06
-39.16,1.1501622841629e-06,1.1501622841629e-06,1.1501622841629e-06
-39.15,1.17409409511398e-06,1.17409409511398e-06,1.17409409511398e-06
-39.14,1.19836854388919e-06,1.19836854388919e-06,1.19836854388919e-06
-39.13,1.22299018437835e-06,1.22299018437835e-06,1.22299018437835e-06
-39.12,1.24796361559202e-06,1.24796361559202e-06,1.24796361559202e-06
-39.11,1.27329350055536e-06,1.27329350055536e-06,1.27329350055536e-06
-39.1,1.29898455761288e-06,1.29898455761288e-06,1.29898455761288e-06
-39.09,1.32504155531563e-06,1.32504155531563e-06,1.32504155531563e-06
-39.08,1.35146933114385e-06,1.35146933114385e-06,1.35146933114385e-06
-39.07,1.37827277112336e-06,1.37827277112336e-06,1.37827277112336e-06
-39.06,1.40545682423881e-06,1.40545682423881e-06,1.40545682423881e-06
-39.05,1.43302650304291e-06,1.43302650304291e-06,1.43302650304291e-06
-39.04,1.46098686946555e-06,1.46098686946555e-06,1.46098686946555e-06
-39.03,1.48934305951618e-06,1.48934305951618e-06,1.48934305951618e-06
-39.02,1.51810026150037e-06,1.51810026150037e-06,1.51810026150037e-06
-39.01,1.54726372754552e-06,1.54726372754552e-06,1.54726372754552e-06
-39,1.57683877939997e-06,1.57683877939997e-06,1.57683877939997e-06
-38.99,1.60683078922683e-06,1.60683078922683e-06,1.60683078922683e-06
-38.98,1.6372452082697e-06,1.6372452082697e-06,1.6372452082697e-06
-38.97,1.66808754235664e-06,1.66808754235664e-06,1.66808754235664e-06
-38.96,1.69936336512152e-06,1.69936336512152e-06,1.69936336512152e-06
-38.95,1.7310783232429e-06,1.7310783232429e-06,1.7310783232429e-06
-38.94,1.7632381164661e-06,1.7632381164661e-06,1.7632381164661e-06
-38.93,1.79584852913981e-06,1.79584852913981e-06,1.79584852913981e-06
-38.92,1.82891540019639e-06,1.82891540019639e-06,1.82891540019639e-06
-38.91,1.86244464443899e-06,1.86244464443899e-06,1.86244464443899e-06
-38.9,1.89644224936684e-06,1.89644224936684e-06,1.89644224936684e-06
-38.89,1.93091426127149e-06,1.93091426127149e-06,1.93091426127149e-06
-38.88,1.96586681560666e-06,1.96586681560666e-06,1.96586681560666e-06
-38.87,2.00130610098972e-06,2.00130610098972e-06,2.00130610098972e-06
-38.86,2.03723839427281e-06,2.03723839427281e-06,2.03723839427281e-06
-38.85,2.07367003937614e-06,2.07367003937614e-06,2.07367003937614e-06
-38.84,2.11060745070482e-06,2.11060745070482e-06,2.11060745070482e-06
-38.83,2.14805713113255e-06,2.14805713113255e-06,2.14805713113255e-06
-38.82,2.18602563983146e-06,2.18602563983146e-06,2.18602563983146e-06
-38.81,2.22451963481983e-06,2.22451963481983e-06,2.22451963481983e-06
-38.8,2.26354583288697e-06,2.26354583288697e-06,2.26354583288697e-06
-38.79,2.30311104075898e-06,2.30311104075898e-06,2.30311104075898e-06
-38.78,2.34322214313126e-06,2.34322214313126e-06,2.34322214313126e-06
-38.77,2.38388609537992e-06,2.38388609537992e-06,2.38388609537992e-06
-38.76,2.42510995191444e-06,2.42510995191444e-06,2.42510995191444e-06
-38.75,2.46690082509461e-06,2.46690082509461e-06,2.46690082509461e-06
-38.74,2.50926593521018e-06,2.50926593521018e-06,2.50926593521018e-06
-38.73,2.55221256431393e-06,2.55221256431393e-06,2.55221256431393e-06
-38.72,2.59574809278126e-06,2.59574809278126e-06,2.59574809278126e-06
-38.71,2.63987998268788e-06,2.63987998268788e-06,2.63987998268788e-06
-38.7,2.68461577442901e-06,2.68461577442901e-06,2.68461577442901e-06
-38.69,2.72996311282826e-06,2.72996311282826e-06,2.72996311282826e-06
-38.68,2.77592970568304e-06,2.77592970568304e-06,2.77592970568304e-06
-38.67,2.82252337852051e-06,2.82252337852051e-06,2.82252337852051e-06
-38.66,2.86975201747815e-06,2.86975201747815e-06,2.86975201747815e-06
-38.65,2.91762362398452e-06,2.91762362398452e-06,2.91762362398452e-06
-38.64,2.96614627511328e-06,2.96614627511328e-06,2.96614627511328e-06
-38.63,3.01532814498172e-06,3.01532814498172e-06,3.01532814498172e-06
-38.62,3.06517750771739e-06,3.06517750771739e-06,3.06517750771739e-06
-38.61,3.11570271470853e-06,3.11570271470853e-06,3.11570271470853e-06
-38.6,3.16691223822913e-06,3.16691223822913e-06,3.16691223822913e-06
-38.59,3.21881461506586e-06,3.21881461506586e-06,3.21881461506586e-06
-38.58,3.27141851389836e-06,3.27141851389836e-06,3.27141851389836e-06
-38.57,3.3247326676575e-06,3.3247326676575e-06,3.3247326676575e-06
-38.56,3.37876593768104e-06,3.37876593768104e-06,3.37876593768104e-06
-38.55,3.43352726508638e-06,3.43352726508638e-06,3.43352726508638e-06
-38.54,3.48902570146979e-06,3.48902570146979e-06,3.48902570146979e-06
-38.53,3.54527040279066e-06,3.54527040279066e-06,3.54527040279066e-06
-38.52,3.60227061500328e-06,3.60227061500328e-06,3.60227061500328e-06
-38.51,3.6600357114267e-06,3.6600357114267e-06,3.6600357114267e-06
-38.5,3.71857513932327e-06,3.71857513932327e-06,3.71857513932327e-06
-38.49,3.77789848980571e-06,3.77789848980571e-06,3.77789848980571e-06
-38.48,3.83801542025439e-06,3.83801542025439e-06,3.83801542025439e-06
-38.47,3.89893573839285e-06,3.89893573839285e-06,3.89893573839285e-06
-38.46,3.96066932218691e-06,3.96066932218691e-06,3.96066932218691e-06
-38.45,4.02322619369862e-06,4.02322619369862e-06,4.02322619369862e-06
-38.44,4.08661646243278e-06,4.08661646243278e-06,4.08661646243278e-06
-38.43,4.15085036406558e-06,4.15085036406558e-06,4.15085036406558e-06
-38.42,4.21593824616178e-06,4.21593824616178e-06,4.21593824616178e-06
-38.41,4.2818905623759e-06,4.2818905623759e-06,4.2818905623759e-06
-38.4,4.3487179019267e-06,4.3487179019267e-06,4.3487179019267e-06
-38.39,4.41643094265733e-06,4.41643094265733e-06,4.41643094265733e-06
-38.38,4.48504051778388e-06,4.48504051778388e-06,4.48504051778388e-06
-38.37,4.55455753668597e-06,4.55455753668597e-06,4.55455753668597e-06
-38.36,4.6249930780183e-06,4.6249930780183e-06,4.6249930780183e-06
-38.35,4.69635829101649e-06,4.69635829101649e-06,4.69635829101649e-06
-38.34,4.7686645004795e-06,4.7686645004795e-06,4.7686645004795e-06
-38.33,4.84192310462879e-06,4.84192310462879e-06,4.84192310462879e-06
-38.32,4.91614567453793e-06,4.91614567453793e-06,4.91614567453793e-06
-38.31,4.99134386719741e-06,4.99134386719741e-06,4.99134386719741e-06
-38.3,5.06752950033149e-06,5.06752950033149e-06,5.06752950033149e-06
-38.29,5.14471449799334e-06,5.14471449799334e-06,5.14471449799334e-06
-38.28,5.2229109274879e-06,5.2229109274879e-06,5.2229109274879e-06
-38.27,5.30213098542461e-06,5.30213098542461e-06,5.30213098542461e-06
-38.26,5.38238699414891e-06,5.38238699414891e-06,5.38238699414891e-06
-38.25,5.46369142722531e-06,5.46369142722531e-06,5.46369142722531e-06
-38.24,5.54605686809252e-06,5.54605686809252e-06,5.54605686809252e-06
-38.23,5.62949607129964e-06,5.62949607129964e-06,5.62949607129964e-06
-38.22,5.71402188791059e-06,5.71402188791059e-06,5.71402188791059e-06
-38.21,5.79964735723039e-06,5.79964735723039e-06,5.79964735723039e-06
-38.2,5.88638560485346e-06,5.88638560485346e-06,5.88638560485346e-06
-38.19,5.97424995845967e-06,5.97424995845967e-06,5.97424995845967e-06
-38.18,6.06325382535204e-06,6.06325382535204e-06,6.06325382535204e-06
-38.17,6.15341082514945e-06,6.15341082514945e-06,6.15341082514945e-06
-38.16,6.24473465422365e-06,6.24473465422365e-06,6.24473465422365e-06
-38.15,6.33723922773182e-06,6.33723922773182e-06,6.33723922773182e-06
-38.14,6.43093853857151e-06,6.43093853857151e-06,6.43093853857151e-06
-38.13,6.52584680115539e-06,6.52584680115539e-06,6.52584680115539e-06
-38.12,6.62197831238576e-06,6.62197831238576e-06,6.62197831238576e-06
-38.11,6.71934758983837e-06,6.71934758983837e-06,6.71934758983837e-06
-38.1,6.81796924185374e-06,6.81796924185374e-06,6.81796924185374e-06
-38.09,6.91785809333457e-06,6.91785809333457e-06,6.91785809333457e-06
-38.08,7.0190290713896e-06,7.0190290713896e-06,7.0190290713896e-06
-38.07,7.12149731280516e-06,7.12149731280516e-06,7.12149731280516e-06
-38.06,7.22527807038987e-06,7.22527807038987e-06,7.22527807038987e-06
-38.05,7.33038679818731e-06,7.33038679818731e-06,7.33038679818731e-06
-38.04,7.4368390807256e-06,7.4368390807256e-06,7.4368390807256e-06
-38.03,7.54465069566985e-06,7.54465069566985e-06,7.54465069566985e-06
-38.02,7.65383756497756e-06,7.65383756497756e-06,7.65383756497756e-06
-38.01,7.7644157965294e-06,7.7644157965294e-06,7.7644157965294e-06
-38,7.87640165542548e-06,7.87640165542548e-06,7.87640165542548e-06
-37.99,7.98981158651517e-06,7.98981158651517e-06,7.98981158651517e-06
-37.98,8.10466220379764e-06,8.10466220379764e-06,8.10466220379764e-06
-37.97,8.22097029598549e-06,8.22097029598549e-06,8.22097029598549e-06
-37.96,8.33875283179159e-06,8.33875283179159e-06,8.33875283179159e-06
-37.95,8.45802695081761e-06,8.45802695081761e-06,8.45802695081761e-06
-37.94,8.57880998237396e-06,8.57880998237396e-06,8.57880998237396e-06
-37.93,8.70111942410225e-06,8.70111942410225e-06,8.70111942410225e-06
-37.92,8.82497297186737e-06,8.82497297186737e-06,8.82497297186737e-06
-37.91,8.95038848862903e-06,8.95038848862903e-06,8.95038848862903e-06
-37.9,9.07738404283537e-06,9.07738404283537e-06,9.07738404283537e-06
-37.89,9.20597787017386e-06,9.20597787017386e-06,9.20597787017386e-06
-37.88,9.33618841777166e-06,9.33618841777166e-06,9.33618841777166e-06
-37.87,9.46803430159617e-06,9.46803430159617e-06,9.46803430159617e-06
-37.86,9.60153435360539e-06,9.60153435360539e-06,9.60153435360539e-06
-37.85,9.73670757775409e-06,9.73670757775409e-06,9.73670757775409e-06
-37.84,9.87357319702842e-06,9.87357319702842e-06,9.87357319702842e-06
-37.83,1.00121506112487e-05,1.00121506112487e-05,1.00121506112487e-05
-37.82,1.01524594406567e-05,1.01524594406567e-05,1.01524594406567e-05
-37.81,1.02945194890032e-05,1.02945194890032e-05,1.02945194890032e-05
-37.8,1.04383507800318e-05,1.04383507800318e-05,1.04383507800318e-05
-37.79,1.058397352969e-05,1.058397352969e-05,1.058397352969e-05
-37.78,1.07314081714735e-05,1.07314081714735e-05,1.07314081714735e-05
-37.77,1.08806753420093e-05,1.08806753420093e-05,1.08806753420093e-05
-37.76,1.10317958907924e-05,1.10317958907924e-05,1.10317958907924e-05
-37.75,1.11847908838345e-05,1.11847908838345e-05,1.11847908838345e-05
-37.74,1.13396815928701e-05,1.13396815928701e-05,1.13396815928701e-05
-37.73,1.14964895222272e-05,1.14964895222272e-05,1.14964895222272e-05
-37.72,1.1655236372118e-05,1.1655236372118e-05,1.1655236372118e-05
-37.71,1.18159440943355e-05,1.18159440943355e-05,1.18159440943355e-05
-37.7,1.19786348238216e-05,1.19786348238216e-05,1.19786348238216e-05
-37.69,1.2143330969182e-05,1.2143330969182e-05,1.2143330969182e-05
-37.68,1.23100551063821e-05,1.23100551063821e-05,1.23100551063821e-05
-37.67,1.2478830110295e-05,1.2478830110295e-05,1.2478830110295e-05
-37.66,1.26496790044609e-05,1.26496790044609e-05,1.26496790044609e-05
-37.65,1.28226251389441e-05,1.28226251389441e-05,1.28226251389441e-05
-37.64,1.29976919930391e-05,1.29976919930391e-05,1.29976919930391e-05
-37.63,1.31749033993331e-05,1.31749033993331e-05,1.31749033993331e-05
-37.62,1.33542833023996e-05,1.33542833023996e-05,1.33542833023996e-05
-37.61,1.35358560238817e-05,1.35358560238817e-05,1.35358560238817e-05
-37.6,1.37196459840403e-05,1.37196459840403e-05,1.37196459840403e-05
-37.59,1.39056779995316e-05,1.39056779995316e-05,1.39056779995316e-05
-37.58,1.40939769775288e-05,1.40939769775288e-05,1.40939769775288e-05
-37.57,1.42845682350823e-05,1.42845682350823e-05,1.42845682350823e-05
-37.56,1.44774771783057e-05,1.44774771783057e-05,1.44774771783057e-05
-37.55,1.46727296294802e-05,1.46727296294802e-05,1.46727296294802e-05
-37.54,1.48703515064475e-05,1.48703515064475e-05,1.48703515064475e-05
-37.53,1.50703691410736e-05,1.50703691410736e-05,1.50703691410736e-05
-37.52,1.52728089763952e-05,1.52728089763952e-05,1.52728089763952e-05
-37.51,1.54776978578406e-05,1.54776978578406e-05,1.54776978578406e-05
-37.5,1.56850627676607e-05,1.56850627676607e-05,1.56850627676607e-05
-37.49,1.5894931068598e-05,1.5894931068598e-05,1.5894931068598e-05
-37.48,1.6107330296516e-05,1.6107330296516e-05,1.6107330296516e-05
-37.47,1.63222883352031e-05,1.63222883352031e-05,1.63222883352031e-05
-37.46,1.65398332886767e-05,1.65398332886767e-05,1.65398332886767e-05
-37.45,1.67599935657531e-05,1.67599935657531e-05,1.67599935657531e-05
-37.44,1.69827978529872e-05,1.69827978529872e-05,1.69827978529872e-05
-37.43,1.72082750887946e-05,1.72082750887946e-05,1.72082750887946e-05
-37.42,1.74364545560538e-05,1.74364545560538e-05,1.74364545560538e-05
-37.41,1.76673657285485e-05,1.76673657285485e-05,1.76673657285485e-05
-37.4,1.79010384957773e-05,1.79010384957773e-05,1.79010384957773e-05
-37.39,1.8137502881161e-05,1.8137502881161e-05,1.8137502881161e-05
-37.38,1.83767893817174e-05,1.83767893817174e-05,1.83767893817174e-05
-37.37,1.86189285919881e-05,1.86189285919881e-05,1.86189285919881e-05
-37.36,1.88639516129881e-05,1.88639516129881e-05,1.88639516129881e-05
-37.35,1.91118896339209e-05,1.91118896339209e-05,1.91118896339209e-05
-37.34,1.93627743559185e-05,1.93627743559185e-05,1.93627743559185e-05
-37.33,1.96166375867623e-05,1.96166375867623e-05,1.96166375867623e-05
-37.32,1.98735116239881e-05,1.98735116239881e-05,1.98735116239881e-05
-37.31,2.01334289176593e-05,2.01334289176593e-05,2.01334289176593e-05
-37.3,2.03964223588236e-05,2.03964223588236e-05,2.03964223588236e-05
-37.29,2.06625250626023e-05,2.06625250626023e-05,2.06625250626023e-05
-37.28,2.09317705122718e-05,2.09317705122718e-05,2.09317705122718e-05
-37.27,2.12041925089953e-05,2.12041925089953e-05,2.12041925089953e-05
-37.26,2.14798251295519e-05,2.14798251295519e-05,2.14798251295519e-05
-37.25,2.17587028778069e-05,2.17587028778069e-05,2.17587028778069e-05
-37.24,2.2040860433495e-05,2.2040860433495e-05,2.2040860433495e-05
-37.23,2.23263330063977e-05,2.23263330063977e-05,2.23263330063977e-05
-37.22,2.26151559098817e-05,2.26151559098817e-05,2.26151559098817e-05
-37.21,2.29073650439787e-05,2.29073650439787e-05,2.29073650439787e-05
-37.2,2.32029963938786e-05,2.32029963938786e-05,2.32029963938786e-05
-37.19,2.35020865336314e-05,2.35020865336314e-05,2.35020865336314e-05
-37.18,2.38046721575874e-05,2.38046721575874e-05,2.38046721575874e-05
-37.17,2.41107904999186e-05,2.41107904999186e-05,2.41107904999186e-05
-37.16,2.44204789987068e-05,2.44204789987068e-05,2.44204789987068e-05
-37.15,2.47337755381713e-05,2.47337755381713e-05,2.47337755381713e-05
-37.14,2.5050718330317e-05,2.5050718330317e-05,2.5050718330317e-05
-37.13,2.53713459049031e-05,2.53713459049031e-05,2.53713459049031e-05
-37.12,2.56956972690016e-05,2.56956972690016e-05,2.56956972690016e-05
-37.11,2.60238116093651e-05,2.60238116093651e-05,2.60238116093651e-05
-37.1,2.63557287251403e-05,2.63557287251403e-05,2.63557287251403e-05
-37.09,2.66914885062409e-05,2.66914885062409e-05,2.66914885062409e-05
-37.08,2.70311315114711e-05,2.70311315114711e-05,2.70311315114711e-05
-37.07,2.73746983894926e-05,2.73746983894926e-05,2.73746983894926e-05
-37.06,2.77222304286601e-05,2.77222304286601e-05,2.77222304286601e-05
-37.05,2.80737690873564e-05,2.80737690873564e-05,2.80737690873564e-05
-37.04,2.84293563602394e-05,2.84293563602394e-05,2.84293563602394e-05
-37.03,2.87890345584987e-05,2.87890345584987e-05,2.87890345584987e-05
-37.02,2.91528463694397e-05,2.91528463694397e-05,2.91528463694397e-05
-37.01,2.95208349860149e-05,2.95208349860149e-05,2.95208349860149e-05
-37,2.98930437972005e-05,2.98930437972005e-05,2.98930437972005e-05
-36.99,3.02695168717149e-05,3.02695168717149e-05,3.02695168717149e-05
-36.98,3.0650298361352e-05,3.0650298361352e-05,3.0650298361352e-05
-36.97,3.10354331599344e-05,3.10354331599344e-05,3.10354331599344e-05
-36.96,3.14249662569804e-05,3.14249662569804e-05,3.14249662569804e-05
-36.95,3.18189433253836e-05,3.18189433253836e-05,3.18189433253836e-05
-36.94,3.22174102579759e-05,3.22174102579759e-05,3.22174102579759e-05
-36.93,3.26204134738226e-05,3.26204134738226e-05,3.26204134738226e-05
-36.92,3.30279998195578e-05,3.30279998195578e-05,3.30279998195578e-05
-36.91,3.34402164455267e-05,3.34402164455267e-05,3.34402164455267e-05
-36.9,3.38571111684793e-05,3.38571111684793e-05,3.38571111684793e-05
-36.89,3.42787319199541e-05,3.42787319199541e-05,3.42787319199541e-05
-36.88,3.47051274353378e-05,3.47051274353378e-05,3.47051274353378e-05
-36.87,3.51363465216149e-05,3.51363465216149e-05,3.51363465216149e-05
-36.86,3.55724387616378e-05,3.55724387616378e-05,3.55724387616378e-05
-36.85,3.60134539271366e-05,3.60134539271366e-05,3.60134539271366e-05
-36.84,3.64594423963895e-05,3.64594423963895e-05,3.64594423963895e-05
-36.83,3.69104549734385e-05,3.69104549734385e-05,3.69104549734385e-05
-36.82,3.73665428051677e-05,3.73665428051677e-05,3.73665428051677e-05
-36.81,3.78277577501251e-05,3.78277577501251e-05,3.78277577501251e-05
-36.8,3.82941517803794e-05,3.82941517803794e-05,3.82941517803794e-05
-36.79,3.87657777429525e-05,3.87657777429525e-05,3.87657777429525e-05
-36.78,3.92426885527489e-05,3.92426885527489e-05,3.92426885527489e-05
-36.77,3.9724937950679e-05,3.9724937950679e-05,3.9724937950679e-05
-36.76,4.02125799040126e-05,4.02125799040126e-05,4.02125799040126e-05
-36.75,4.07056689817936e-05,4.07056689817936e-05,4.07056689817936e-05
-36.74,4.12042602781067e-05,4.12042602781067e-05,4.12042602781067e-05
-36.73,4.17084091692588e-05,4.17084091692588e-05,4.17084091692588e-05
-36.72,4.2218171876646e-05,4.2218171876646e-05,4.2218171876646e-05
-36.71,4.27336046864775e-05,4.27336046864775e-05,4.27336046864775e-05
-36.7,4.32547648349346e-05,4.32547648349346e-05,4.32547648349346e-05
-36.69,4.37817096644743e-05,4.37817096644743e-05,4.37817096644743e-05
-36.68,4.4314497317442e-05,4.4314497317442e-05,4.4314497317442e-05
-36.67,4.48531863102823e-05,4.48531863102823e-05,4.48531863102823e-05
-36.66,4.53978356269073e-05,4.53978356269073e-05,4.53978356269073e-05
-36.65,4.59485050069888e-05,4.59485050069888e-05,4.59485050069888e-05
-36.64,4.65052543248419e-05,4.65052543248419e-05,4.65052543248419e-05
-36.63,4.70681444626365e-05,4.70681444626365e-05,4.70681444626365e-05
-36.62,4.76372363532437e-05,4.76372363532437e-05,4.76372363532437e-05
-36.61,4.82125918678712e-05,4.82125918678712e-05,4.82125918678712e-05
-36.6,4.879427315751e-05,4.879427315751e-05,4.879427315751e-05
-36.59,4.93823429821062e-05,4.93823429821062e-05,4.93823429821062e-05
-36.58,4.99768647971794e-05,4.99768647971794e-05,4.99768647971794e-05
-36.57,5.05779022583161e-05,5.05779022583161e-05,5.05779022583161e-05
-36.56,5.11855200708692e-05,5.11855200708692e-05,5.11855200708692e-05
-36.55,5.17997829693072e-05,5.17997829693072e-05,5.17997829693072e-05
-36.54,5.24207567208342e-05,5.24207567208342e-05,5.24207567208342e-05
-36.53,5.30485073351807e-05,5.30485073351807e-05,5.30485073351807e-05
-36.52,5.36831015087577e-05,5.36831015087577e-05,5.36831015087577e-05
-36.51,5.43246066383983e-05,5.43246066383983e-05,5.43246066383983e-05
-36.5,5.49730903413281e-05,5.49730903413281e-05,5.49730903413281e-05
-36.49,5.56286213467215e-05,5.56286213467215e-05,5.56286213467215e-05
-36.48,5.62912684010759e-05,5.62912684010759e-05,5.62912684010759e-05
-36.47,5.69611013436345e-05,5.69611013436345e-05,5.69611013436345e-05
-36.46,5.76381902783776e-05,5.76381902783776e-05,5.76381902783776e-05
-36.45,5.8322605998289e-05,5.8322605998289e-05,5.8322605998289e-05
-36.44,5.90144200832454e-05,5.90144200832454e-05,5.90144200832454e-05
-36.43,5.97137042930881e-05,5.97137042930881e-05,5.97137042930881e-05
-36.42,6.04205315915774e-05,6.04205315915774e-05,6.04205315915774e-05
-36.41,6.11349749590682e-05,6.11349749590682e-05,6.11349749590682e-05
-36.4,6.18571084817762e-05,6.18571084817762e-05,6.18571084817762e-05
-36.39,6.25870066124078e-05,6.25870066124078e-05,6.25870066124078e-05
-36.38,6.33247443960275e-05,6.33247443960275e-05,6.33247443960275e-05
-36.37,6.40703978501639e-05,6.40703978501639e-05,6.40703978501639e-05
-36.36,6.48240430748933e-05,6.48240430748933e-05,6.48240430748933e-05
-36.35,6.55857574690362e-05,6.55857574690362e-05,6.55857574690362e-05
-36.34,6.63556184971834e-05,6.63556184971834e-05,6.63556184971834e-05
-36.33,6.71337046535108e-05,6.71337046535108e-05,6.71337046535108e-05
-36.32,6.79200950147589e-05,6.79200950147589e-05,6.79200950147589e-05
-36.31,6.8714869045327e-05,6.8714869045327e-05,6.8714869045327e-05
-36.3,6.95181074427851e-05,6.95181074427851e-05,6.95181074427851e-05
-36.29,7.03298908865965e-05,7.03298908865965e-05,7.03298908865965e-05
-36.28,7.11503013793447e-05,7.11503013793447e-05,7.11503013793447e-05
-36.27,7.19794211640682e-05,7.19794211640682e-05,7.19794211640682e-05
-36.26,7.28173332820228e-05,7.28173332820228e-05,7.28173332820228e-05
-36.25,7.36641217156164e-05,7.36641217156164e-05,7.36641217156164e-05
-36.24,7.45198705799557e-05,7.45198705799557e-05,7.45198705799557e-05
-36.23,7.53846654249614e-05,7.53846654249614e-05,7.53846654249614e-05
-36.22,7.62585918214075e-05,7.62585918214075e-05,7.62585918214075e-05
-36.21,7.71417364998277e-05,7.71417364998277e-05,7.71417364998277e-05
-36.2,7.80341868124175e-05,7.80341868124175e-05,7.80341868124175e-05
-36.19,7.89360305033501e-05,7.89360305033501e-05,7.89360305033501e-05
-36.18,7.98473567062109e-05,7.98473567062109e-05,7.98473567062109e-05
-36.17,8.07682545013321e-05,8.07682545013321e-05,8.07682545013321e-05
-36.16,8.16988143884873e-05,8.16988143884873e-05,8.16988143884873e-05
-36.15,8.26391272139735e-05,8.26391272139735e-05,8.26391272139735e-05
-36.14,8.35892845267473e-05,8.35892845267473e-05,8.35892845267473e-05
-36.13,8.45493790926273e-05,8.45493790926273e-05,8.45493790926273e-05
-36.12,8.55195036837713e-05,8.55195036837713e-05,8.55195036837713e-05
-36.11,8.64997526480389e-05,8.64997526480389e-05,8.64997526480389e-05
-36.1,8.74902204724966e-05,8.74902204724966e-05,8.74902204724966e-05
-36.09,8.84910026459787e-05,8.84910026459787e-05,8.84910026459787e-05
-36.08,8.95021956620366e-05,8.95021956620366e-05,8.95021956620366e-05
-36.07,9.0523896149148e-05,9.0523896149148e-05,9.0523896149148e-05
-36.06,9.15562023906909e-05,9.15562023906909e-05,9.15562023906909e-05
-36.05,9.25992126751332e-05,9.25992126751332e-05,9.25992126751332e-05
-36.04,9.36530265322749e-05,9.36530265322749e-05,9.36530265322749e-05
-36.03,9.47177443231521e-05,9.47177443231521e-05,9.47177443231521e-05
-36.02,9.57934666759392e-05,9.57934666759392e-05,9.57934666759392e-05
-36.01,9.68802959117092e-05,9.68802959117092e-05,9.68802959117092e-05
-36,9.79783342793596e-05,9.79783342793596e-05,9.79783342793596e-05
-35.99,9.90876854517749e-05,9.90876854517749e-05,9.90876854517749e-05
-35.98,0.000100208453808557,0.000100208453808557,0.000100208453808557
